"sample_id","collection_date","bcov_recovery","bcov_recovery_lci","bcov_recovery_uci","city","state","name","site_name","sewershed_pop","state_abbr","N_Gene_gc_g_dry_weight","N_Gene_gc_g_dry_weight_lci","N_Gene_gc_g_dry_weight_uci"
"127-230711","2023-07-11",1.711,1.513,1.931,"Union City","California","Union City, CA","[Union City Basin] - Raymond A. Boege Alvarado WWTP",68150,"CA",128241.97904546116,111593.01195875091,144789.68785010895
"127-230713","2023-07-13",0.889,0.792,0.993,"Union City","California","Union City, CA","[Union City Basin] - Raymond A. Boege Alvarado WWTP",68150,"CA",74153.51052000001,62113.260461176484,86370.84285240644
"127-230718","2023-07-18",1.733,1.486,1.988,"Union City","California","Union City, CA","[Union City Basin] - Raymond A. Boege Alvarado WWTP",68150,"CA",51738.49170369169,40811.134393509135,62588.99126490872
"127-230720","2023-07-20",1.901,1.726,2.076,"Union City","California","Union City, CA","[Union City Basin] - Raymond A. Boege Alvarado WWTP",68150,"CA",51963.86036305883,42292.28069247059,61913.882068235296
"127-230725","2023-07-25",2.074,1.918,2.23,"Union City","California","Union City, CA","[Union City Basin] - Raymond A. Boege Alvarado WWTP",68150,"CA",222369.199697479,202223.58163809526,240289.2916392157
"127-230727","2023-07-27",1.364,1.26,1.48,"Union City","California","Union City, CA","[Union City Basin] - Raymond A. Boege Alvarado WWTP",68150,"CA",297114.6012075094,275835.38007108885,318576.66908035043
"127-230801","2023-08-01",2.086,1.913,2.259,"Union City","California","Union City, CA","[Union City Basin] - Raymond A. Boege Alvarado WWTP",68150,"CA",44572.87608742736,34346.51122188519,54959.25750724309
"127-230810","2023-08-10",1.4,1.197,1.599,"Union City","California","Union City, CA","[Union City Basin] - Raymond A. Boege Alvarado WWTP",68150,"CA",198920.35178461543,183821.81500271495,213625.8747167421
"127-230815","2023-08-15",1.9,1.615,2.216,"Union City","California","Union City, CA","[Union City Basin] - Raymond A. Boege Alvarado WWTP",68150,"CA",130177.78156943602,110572.73720121286,151710.7844327471
"127-230817","2023-08-17",0.83,0.652,0.989,"Union City","California","Union City, CA","[Union City Basin] - Raymond A. Boege Alvarado WWTP",68150,"CA",219227.55327508954,197426.16737718674,241392.199383734
"127-230825","2023-08-25",0.684,0.446,0.933,"Union City","California","Union City, CA","[Union City Basin] - Raymond A. Boege Alvarado WWTP",68150,"CA",98958.40478264325,84235.49850132928,122183.70066090146
"127-230831","2023-08-31",0.862,0.77,0.961,"Union City","California","Union City, CA","[Union City Basin] - Raymond A. Boege Alvarado WWTP",68150,"CA",139468.68841411767,114041.44990293335,168966.56621427453
"127-230905","2023-09-05",1.462,1.316,1.594,"Union City","California","Union City, CA","[Union City Basin] - Raymond A. Boege Alvarado WWTP",68150,"CA",33810.667114310796,26369.687236944686,41819.91808786655
"127-230907","2023-09-07",1.327,1.236,1.418,"Union City","California","Union City, CA","[Union City Basin] - Raymond A. Boege Alvarado WWTP",68150,"CA",101965.93402784957,79705.05137188041,125656.53091301832
"127-230912","2023-09-12",0.872,0.766,0.977,"Union City","California","Union City, CA","[Union City Basin] - Raymond A. Boege Alvarado WWTP",68150,"CA",119500.35036919788,106982.84735339954,132959.58412711995
"127-230914","2023-09-14",0.962,0.723,1.198,"Union City","California","Union City, CA","[Union City Basin] - Raymond A. Boege Alvarado WWTP",68150,"CA",439725.08107095974,415873.4976475542,465096.37416817335
"127-230919","2023-09-19",1.854,1.217,2.458,"Union City","California","Union City, CA","[Union City Basin] - Raymond A. Boege Alvarado WWTP",68150,"CA",145792.3855745628,120341.56675281403,167373.78361844196
"127-230921","2023-09-21",1.16,0.963,1.348,"Union City","California","Union City, CA","[Union City Basin] - Raymond A. Boege Alvarado WWTP",68150,"CA",119730.79027120743,108156.4895187616,131306.10505312693
"127-230926","2023-09-26",0.984,0.847,1.12,"Union City","California","Union City, CA","[Union City Basin] - Raymond A. Boege Alvarado WWTP",68150,"CA",84344.15974309368,69983.75526971678,98393.1745150327
"127-230928","2023-09-28",0.942,0.858,1.026,"Union City","California","Union City, CA","[Union City Basin] - Raymond A. Boege Alvarado WWTP",68150,"CA",187550.55354490672,172186.57726484936,202916.05257503586
"127-231003","2023-10-03",0.994,0.914,1.074,"Union City","California","Union City, CA","[Union City Basin] - Raymond A. Boege Alvarado WWTP",68150,"CA",196631.92417153702,174355.79318406072,216899.17518026565
"127-231005","2023-10-05",2.355,2.092,2.639,"Union City","California","Union City, CA","[Union City Basin] - Raymond A. Boege Alvarado WWTP",68150,"CA",172736.65618751134,154099.1871554751,192821.47717285072
"127-231010","2023-10-10",1.33,1.208,1.452,"Union City","California","Union City, CA","[Union City Basin] - Raymond A. Boege Alvarado WWTP",68150,"CA",74754.79417024221,64613.82745633219,85906.52010629757
"127-231012","2023-10-12",0.994,0.91,1.078,"Union City","California","Union City, CA","[Union City Basin] - Raymond A. Boege Alvarado WWTP",68150,"CA",28030.224951111122,21281.519514771247,35161.52185464053
"127-231018","2023-10-18",1.178,1.103,1.253,"Union City","California","Union City, CA","[Union City Basin] - Raymond A. Boege Alvarado WWTP",68150,"CA",22127.363645914156,17047.494846931637,28128.524801780604
"127-231019","2023-10-19",0.892,0.823,0.961,"Union City","California","Union City, CA","[Union City Basin] - Raymond A. Boege Alvarado WWTP",68150,"CA",170745.93498548513,151710.11455462186,190232.26393521775
"127-231024","2023-10-24",1.496,1.36,1.632,"Union City","California","Union City, CA","[Union City Basin] - Raymond A. Boege Alvarado WWTP",68150,"CA",134258.89856,118229.83237647063,151676.1779764706
"127-231026","2023-10-26",2.813,2.456,3.136,"Union City","California","Union City, CA","[Union City Basin] - Raymond A. Boege Alvarado WWTP",68150,"CA",289509.64715523674,268535.0453119082,312884.78309325676
"127-231031","2023-10-31",1.444,1.336,1.552,"Union City","California","Union City, CA","[Union City Basin] - Raymond A. Boege Alvarado WWTP",68150,"CA",38826.978294306966,32280.768216146047,46204.035895388784
"127-231102","2023-11-02",1.494,1.141,1.847,"Union City","California","Union City, CA","[Union City Basin] - Raymond A. Boege Alvarado WWTP",68150,"CA",21223.14711441569,16041.418425976473,27416.263135372552
"127-231107","2023-11-07",1.4,1.269,1.521,"Union City","California","Union City, CA","[Union City Basin] - Raymond A. Boege Alvarado WWTP",68150,"CA",84573.67165042016,63556.859806962784,110875.01177968788
"127-231109","2023-11-09",1.292,1.061,1.524,"Union City","California","Union City, CA","[Union City Basin] - Raymond A. Boege Alvarado WWTP",68150,"CA",191313.67847455596,166464.6722878893,216228.99321430223
"127-231114","2023-11-14",1.182,1.105,1.259,"Union City","California","Union City, CA","[Union City Basin] - Raymond A. Boege Alvarado WWTP",68150,"CA",159704.06554912557,145002.74657933228,174406.654227027
"127-231116","2023-11-16",1.749,1.603,1.895,"Union City","California","Union City, CA","[Union City Basin] - Raymond A. Boege Alvarado WWTP",68150,"CA",527130.1084534081,482482.31255723635,576782.2016029881
"127-231121","2023-11-21",1.916,1.747,2.107,"Union City","California","Union City, CA","[Union City Basin] - Raymond A. Boege Alvarado WWTP",68150,"CA",102272.03787331028,86381.92048682817,117770.33733905424
"127-231128","2023-11-28",1.792,1.525,2.057,"Union City","California","Union City, CA","[Union City Basin] - Raymond A. Boege Alvarado WWTP",68150,"CA",56478.047578146674,48232.437115100736,65614.43880070912
"127-231130","2023-11-30",1.383,1.265,1.501,"Union City","California","Union City, CA","[Union City Basin] - Raymond A. Boege Alvarado WWTP",68150,"CA",634329.5917938943,605528.7705376025,663135.7120714819
"127-231205","2023-12-05",1.782,1.632,1.932,"Union City","California","Union City, CA","[Union City Basin] - Raymond A. Boege Alvarado WWTP",68150,"CA",826768.6945943735,794293.9972746803,859251.1999120205
"127-231207","2023-12-07",0.919,0.793,1.037,"Union City","California","Union City, CA","[Union City Basin] - Raymond A. Boege Alvarado WWTP",68150,"CA",106508.75229030066,91463.88285071896,119861.02712052288
"127-231212","2023-12-12",1.271,1.16,1.382,"Union City","California","Union City, CA","[Union City Basin] - Raymond A. Boege Alvarado WWTP",68150,"CA",298275.0175586296,277650.38561344537,321394.72346683906
"127-231214","2023-12-14",2.474,2.037,2.996,"Union City","California","Union City, CA","[Union City Basin] - Raymond A. Boege Alvarado WWTP",68150,"CA",3584433.3002577033,3065932.0603025206,4117418.2543193274
"127-231219","2023-12-19",1.634,1.38,1.907,"Union City","California","Union City, CA","[Union City Basin] - Raymond A. Boege Alvarado WWTP",68150,"CA",257216.38258823528,229837.03619582544,282250.28053738136
"127-231221","2023-12-21",1.205,1.071,1.344,"Union City","California","Union City, CA","[Union City Basin] - Raymond A. Boege Alvarado WWTP",68150,"CA",151441.06084541552,129896.49572123251,178189.9595503268
"127-231228","2023-12-28",1.511,1.362,1.66,"Union City","California","Union City, CA","[Union City Basin] - Raymond A. Boege Alvarado WWTP",68150,"CA",230364.00795625523,209501.21687754767,252280.84322253524
"127-240104","2024-01-04",1.74,1.492,1.987,"Union City","California","Union City, CA","[Union City Basin] - Raymond A. Boege Alvarado WWTP",68150,"CA",203254.89215575808,180769.64424589896,222635.56246429167
"127-240109","2024-01-09",2.29,2.076,2.505,"Union City","California","Union City, CA","[Union City Basin] - Raymond A. Boege Alvarado WWTP",68150,"CA",111688.35868656717,89985.84127213345,131979.79479459175
"127-240111","2024-01-11",1.529,1.051,2.061,"Union City","California","Union City, CA","[Union City Basin] - Raymond A. Boege Alvarado WWTP",68150,"CA",62754.64111342467,53129.603222433536,72906.60280754231
"127-240116","2024-01-16",1.353,0.848,1.825,"Union City","California","Union City, CA","[Union City Basin] - Raymond A. Boege Alvarado WWTP",68150,"CA",123490.38146590766,109962.95974092348,137014.29930423785
"127-240118","2024-01-18",1.308,0.805,1.802,"Union City","California","Union City, CA","[Union City Basin] - Raymond A. Boege Alvarado WWTP",68150,"CA",65610.19280067227,53403.68617781513,77668.65431865546
"UCD050121","2021-05-01",0.606,0.534,0.687,"Davis","California","University of California, Davis, CA","UC Davis",0,"CA",0,0,0
"UCD050221","2021-05-02",1.125,1.054,1.193,"Davis","California","University of California, Davis, CA","UC Davis",0,"CA",0,0,0
"UCD050321","2021-05-03",1.152,1.074,1.236,"Davis","California","University of California, Davis, CA","UC Davis",0,"CA",0,0,0
"UCD050421","2021-05-04",1.116,0.984,1.231,"Davis","California","University of California, Davis, CA","UC Davis",0,"CA",0,0,0
"UCD050521","2021-05-05",1.296,1.145,1.422,"Davis","California","University of California, Davis, CA","UC Davis",0,"CA",0,0,0
"UCD050621","2021-05-06",1.421,1.336,1.498,"Davis","California","University of California, Davis, CA","UC Davis",0,"CA",0,0,0
"UCD051321","2021-05-13",1.13,1.085,1.163,"Davis","California","University of California, Davis, CA","UC Davis",0,"CA",0,0,0
"UCD051421","2021-05-14",1.277,1.227,1.331,"Davis","California","University of California, Davis, CA","UC Davis",0,"CA",0,0,0
"UCD051521","2021-05-15",1.023,0.985,1.059,"Davis","California","University of California, Davis, CA","UC Davis",0,"CA",0,0,0
"UCD051621","2021-05-16",1.202,1.156,1.25,"Davis","California","University of California, Davis, CA","UC Davis",0,"CA",0,0,0
"UCD051721","2021-05-17",1.05,0.991,1.108,"Davis","California","University of California, Davis, CA","UC Davis",0,"CA",0,0,0
"UCD051821","2021-05-18",1.106,1.071,1.142,"Davis","California","University of California, Davis, CA","UC Davis",0,"CA",0,0,0
"UCD051921","2021-05-19",1.187,1.149,1.227,"Davis","California","University of California, Davis, CA","UC Davis",0,"CA",0,0,0
"UCD052021","2021-05-20",1.089,1.049,1.131,"Davis","California","University of California, Davis, CA","UC Davis",0,"CA",0,0,0
"UCD052121","2021-05-21",1.487,1.438,1.534,"Davis","California","University of California, Davis, CA","UC Davis",0,"CA",3990.020889230769,2158.167270769231,6259.818107692309
"UCD052221","2021-05-22",1.213,1.167,1.256,"Davis","California","University of California, Davis, CA","UC Davis",0,"CA",4158.8759515708825,1842.2072643678168,6584.511862681994
"UCD052321","2021-05-23",1.229,1.178,1.275,"Davis","California","University of California, Davis, CA","UC Davis",0,"CA",8940.573577142859,6757.741883076923,11549.413422417583
"UCD052421","2021-05-24",1.289,1.238,1.336,"Davis","California","University of California, Davis, CA","UC Davis",0,"CA",7816.974709593497,5686.454172357724,10422.958591219514
"UCD052521","2021-05-25",1.308,1.239,1.377,"Davis","California","University of California, Davis, CA","UC Davis",0,"CA",0,0,0
"UCD052621","2021-05-26",1.3,1.257,1.347,"Davis","California","University of California, Davis, CA","UC Davis",0,"CA",0,0,0
"UCD052721","2021-05-27",1.338,1.29,1.386,"Davis","California","University of California, Davis, CA","UC Davis",0,"CA",2574.80340981685,1478.57487003663,4112.6274801465215
"UCD052821","2021-05-28",1.542,1.49,1.597,"Davis","California","University of California, Davis, CA","UC Davis",0,"CA",0,0,0
"UCD052921","2021-05-29",1.44,1.33,1.554,"Davis","California","University of California, Davis, CA","UC Davis",0,"CA",0,0,0
"UCD053021","2021-05-30",1.487,1.407,1.566,"Davis","California","University of California, Davis, CA","UC Davis",0,"CA",0,0,0
"UCD053121","2021-05-31",1.528,1.448,1.609,"Davis","California","University of California, Davis, CA","UC Davis",0,"CA",0,0,0
"UCD060121","2021-06-01",1.553,1.501,1.605,"Davis","California","University of California, Davis, CA","UC Davis",0,"CA",0,0,0
"UCD060221","2021-06-02",1.522,1.447,1.6,"Davis","California","University of California, Davis, CA","UC Davis",0,"CA",0,0,0
"UCD060321","2021-06-03",1.297,1.247,1.343,"Davis","California","University of California, Davis, CA","UC Davis",0,"CA",0,0,0
"UCD060421","2021-06-04",1.502,1.429,1.579,"Davis","California","University of California, Davis, CA","UC Davis",0,"CA",1949.6958806779662,831.9389854011301,3114.168590282486
"UCD060521","2021-06-05",1.386,1.312,1.448,"Davis","California","University of California, Davis, CA","UC Davis",0,"CA",0,0,0
"UCD060621","2021-06-06",1.268,1.186,1.347,"Davis","California","University of California, Davis, CA","UC Davis",0,"CA",0,0,0
"UCD060721","2021-06-07",1.382,1.295,1.475,"Davis","California","University of California, Davis, CA","UC Davis",0,"CA",0,0,0
"UCD060821","2021-06-08",1.246,1.203,1.285,"Davis","California","University of California, Davis, CA","UC Davis",0,"CA",0,0,0
"UCD060921","2021-06-09",1.184,1.114,1.249,"Davis","California","University of California, Davis, CA","UC Davis",0,"CA",0,0,0
"UCD061021","2021-06-10",1.036,0.967,1.102,"Davis","California","University of California, Davis, CA","UC Davis",0,"CA",0,0,0
"UCD061121","2021-06-11",1.106,1.046,1.176,"Davis","California","University of California, Davis, CA","UC Davis",0,"CA",0,0,0
"UCD061221","2021-06-12",1.072,1.012,1.148,"Davis","California","University of California, Davis, CA","UC Davis",0,"CA",0,0,0
"UCD061321","2021-06-13",1.175,1.121,1.229,"Davis","California","University of California, Davis, CA","UC Davis",0,"CA",0,0,0
"UCD061421","2021-06-14",0.91,0.861,0.951,"Davis","California","University of California, Davis, CA","UC Davis",0,"CA",0,0,0
